Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City,Exit Date,years with company
E02111,Caroline Sandoval,Analyst,Sales,Corporate,Female,Latino,36,2013-10-03,48117.0,0.0,Brazil,Sao Paulo,,9.657534246575343
E02768,Everly Brown,Quality Engineer,Engineering,Specialty Products,Female,Black,63,2013-10-04,88230.0,0.0,United States,Miami,,9.654794520547945
E02392,Athena Castro,Solutions Architect,IT,Research & Development,Female,Latino,44,2013-10-04,72176.0,0.0,Brazil,Rio de Janeiro,,9.654794520547945
E02003,Robert Patel,Analyst,Sales,Corporate,Male,Asian,58,2013-10-23,45703.0,0.0,United States,Chicago,,9.602739726027398
E02933,Valentina Nelson,Network Administrator,IT,Manufacturing,Female,Caucasian,50,2013-12-16,63884.0,0.0,United States,Miami,,9.454794520547946
E02487,Leilani Shin,Analyst,Accounting,Corporate,Female,Asian,58,2013-12-18,55174.0,0.0,United States,Austin,,9.449315068493151
E02500,Leilani Hong,System Administrator ,IT,Manufacturing,Female,Asian,36,2013-12-20,79876.0,0.0,United States,Seattle,2/2/2023,9.443835616438356
E02200,Josiah Ramos,Manager,Finance,Specialty Products,Male,Latino,41,2014-01-08,113246.0,6.0,United States,Chicago,,9.391780821917807
E02851,Piper Evans,Computer Systems Manager,IT,Specialty Products,Female,Caucasian,52,2014-01-28,89379.0,10.0,United States,Seattle,6/11/2022,9.336986301369864
E02892,Asher Mendoza,Manager,Human Resources,Corporate,Male,Latino,49,2014-02-21,152911.0,10.0,Brazil,Rio de Janeiro,,9.271232876712329
E02092,Luna Edwards,Manager,Sales,Research & Development,Female,Black,42,2014-04-13,106726.0,9.0,United States,Seattle,,9.131506849315068
E02148,Naomi Lee,System Administrator ,IT,Research & Development,Female,Asian,58,2014-04-15,91132.0,0.0,China,Beijing,,9.126027397260273
E02931,Joseph Dang,Vice President,Marketing,Research & Development,Male,Asian,61,2014-04-20,209680.0,34.0,China,Shanghai,,9.112328767123287
E02623,Nora Her,Field Engineer,Engineering,Specialty Products,Female,Asian,32,2014-04-24,68780.0,0.0,China,Beijing,,9.101369863013698
E02239,Hudson Wong,Sr. Account Representative,Sales,Manufacturing,Male,Asian,59,2014-05-11,83365.0,0.0,China,Chongqing,,9.054794520547945
E02177,Cora Mejia,Analyst,Accounting,Research & Development,Female,Latino,58,2014-06-07,98296.0,0.0,Brazil,Manaus,,8.98082191780822
E02356,Kinsley Woods,HRIS Analyst,Human Resources,Corporate,Female,Caucasian,34,2014-06-19,71699.0,0.0,United States,Phoenix,,8.947945205479453
E02782,Landon Munoz,Controls Engineer,Engineering,Manufacturing,Male,Latino,40,2014-07-11,105574.0,0.0,United States,Miami,,8.887671232876713
E02205,Hailey Rojas,Analyst,Finance,Specialty Products,Female,Latino,52,2014-07-15,43378.0,0.0,United States,Miami,,8.876712328767123
E02013,Bella Wu,Analyst,Finance,Specialty Products,Female,Asian,63,2014-08-03,71418.0,0.0,United States,Phoenix,,8.824657534246576
E02656,Clara Ford,Analyst,Sales,Research & Development,Female,Caucasian,46,2014-08-09,63987.0,0.0,United States,Seattle,,8.808219178082192
E02341,Rylee Howard,Manager,Finance,Manufacturing,Female,Black,33,2014-08-18,135215.0,12.0,United States,Miami,,8.783561643835617
E02246,Landon Reyes,Director,IT,Research & Development,Male,Latino,44,2014-08-23,171823.0,27.0,United States,Columbus,,8.76986301369863
E02549,Layla Munoz,Director,Human Resources,Corporate,Female,Latino,39,2014-09-24,182595.0,29.0,Brazil,Rio de Janeiro,9/14/2017,8.682191780821919
E02866,Melody Yoon,Business Partner,Human Resources,Specialty Products,Female,Asian,49,2014-10-15,52292.0,0.0,China,Chengdu,,8.624657534246575
E02271,Elena Sharma,Director,Marketing,Corporate,Female,Asian,47,2014-10-24,163922.0,21.0,United States,Phoenix,,8.6
E02260,Nicholas Zhou,Sr. Account Representative,Sales,Manufacturing,Male,Asian,58,2014-10-28,85094.0,0.0,China,Chengdu,,8.58904109589041
E02230,Nolan Brooks,Business Partner,Human Resources,Manufacturing,Male,Caucasian,40,2014-11-08,49342.0,0.0,United States,Seattle,8/27/2019,8.558904109589042
E02459,Clara Desai,Manager,Marketing,Corporate,Female,Asian,33,2014-11-20,109533.0,5.0,China,Chengdu,,8.526027397260274
E02583,Alexander Dominguez,Analyst,Sales,Specialty Products,Male,Latino,58,2014-11-27,58867.0,0.0,Brazil,Rio de Janeiro,,8.506849315068493
E02380,Hunter Doan,Manager,Accounting,Research & Development,Male,Asian,32,2014-12-15,151758.0,12.0,China,Beijing,,8.457534246575342
E02700,John Richardson,Computer Systems Manager,IT,Manufacturing,Male,Caucasian,34,2014-12-29,77024.0,9.0,United States,Phoenix,10/23/2021,8.419178082191781
E02264,Anthony Ho,Analyst,Marketing,Specialty Products,Male,Asian,31,2015-01-11,79713.0,0.0,China,Beijing,,8.383561643835616
E02821,Abigail Carter,Director,Human Resources,Research & Development,Female,Black,51,2015-01-12,178218.0,27.0,United States,Miami,,8.38082191780822
E02458,Eloise Molina,Analyst,Finance,Research & Development,Female,Latino,48,2015-01-18,43980.0,0.0,United States,Columbus,,8.364383561643836
E02854,Leo Figueroa,Technical Architect,IT,Corporate,Male,Latino,31,2015-01-21,63644.0,0.0,Brazil,Manaus,,8.356164383561644
E02550,Alexander Tang,Analyst,Finance,Corporate,Male,Asian,32,2015-01-29,45424.0,0.0,United States,Austin,,8.334246575342465
E02011,Jameson Thomas,Manager,Finance,Specialty Products,Male,Caucasian,52,2015-02-05,105879.0,10.0,United States,Miami,,8.315068493150685
E02760,Owen Ford,Vice President,Human Resources,Corporate,Male,Caucasian,37,2015-02-10,214782.0,32.0,United States,Chicago,,8.301369863013699
E02091,Lucy Edwards,Director,Human Resources,Specialty Products,Female,Black,33,2015-03-16,175875.0,21.0,United States,Columbus,5/16/2022,8.208219178082192
E02439,Hadley Le,Cloud Infrastructure Architect,IT,Research & Development,Female,Asian,33,2015-03-18,60690.0,0.0,China,Chongqing,,8.202739726027398
E02296,Melody Leung,Vice President,Human Resources,Research & Development,Female,Asian,35,2015-03-20,182436.0,37.0,United States,Austin,,8.197260273972603
E02783,Josiah Yi,Operations Engineer,Engineering,Corporate,Male,Asian,31,2015-04-12,101941.0,0.0,China,Beijing,,8.134246575342466
E02338,Maverick Hwang,Vice President,Human Resources,Research & Development,Male,Asian,40,2015-04-20,227816.0,33.0,United States,Chicago,,8.112328767123287
E02610,Jonathan Young,Analyst,Accounting,Manufacturing,Male,Caucasian,47,2015-04-28,55401.0,0.0,United States,Columbus,,8.09041095890411
E02711,Jace Mehta,Analyst,Sales,Manufacturing,Male,Asian,55,2015-05-06,41102.0,0.0,United States,Seattle,,8.068493150684931
E02274,Hunter Yi,Automation Engineer,Engineering,Corporate,Male,Asian,55,2015-05-10,121976.0,0.0,China,Chongqing,,8.057534246575342
E02442,Hannah Ng,Director,Sales,Manufacturing,Female,Asian,36,2015-05-14,151055.0,19.0,United States,Columbus,,8.046575342465754
E02754,Kai Green,System Administrator ,IT,Corporate,Male,Caucasian,65,2015-06-15,75439.0,0.0,United States,Seattle,,7.958904109589041
E02071,Luca Phan,Manager,Marketing,Corporate,Male,Asian,39,2015-06-17,129949.0,9.0,China,Beijing,,7.953424657534247
E02670,Dominic Cheng,Director,Engineering,Corporate,Male,Asian,53,2015-06-19,168142.0,27.0,China,Beijing,,7.947945205479452
E02316,Dylan Khan,Director,Human Resources,Manufacturing,Male,Asian,35,2015-07-11,153815.0,19.0,United States,Miami,5/31/2016,7.887671232876713
E02331,Elias Vasquez,Systems Analyst,IT,Specialty Products,Male,Latino,33,2015-07-27,44012.0,0.0,Brazil,Manaus,,7.843835616438356
E02134,Jack Phillips,Analyst,Finance,Manufacturing,Male,Black,47,2015-07-27,66138.0,0.0,United States,Phoenix,,7.843835616438356
E02349,Thomas Silva,Analyst,Finance,Specialty Products,Male,Latino,45,2015-08-13,52798.0,0.0,United States,Miami,1/30/2018,7.7972602739726025
E02097,Joseph Tan,Technical Architect,IT,Research & Development,Male,Asian,37,2015-08-20,65073.0,0.0,China,Shanghai,,7.778082191780822
E02562,Piper Hsu,Analyst,Accounting,Research & Development,Female,Asian,45,2015-08-23,48491.0,0.0,United States,Austin,10/8/2015,7.76986301369863
E02082,Ian Cheng,Manager,Sales,Specialty Products,Male,Asian,46,2015-08-30,126704.0,14.0,United States,Phoenix,,7.750684931506849
E02192,Lillian Vang,Technical Architect,IT,Research & Development,Female,Asian,39,2015-09-13,78640.0,0.0,China,Chongqing,,7.712328767123288
E02688,Kai Shin,Analyst,Sales,Specialty Products,Male,Asian,49,2015-09-13,91121.0,0.0,United States,Seattle,12/23/2019,7.712328767123288
E02668,Christopher Dominguez,Director,Marketing,Research & Development,Male,Latino,36,2015-09-17,179166.0,17.0,Brazil,Manaus,,7.701369863013698
E02038,Amelia Dominguez,Manager,Accounting,Corporate,Female,Latino,31,2015-09-23,158184.0,15.0,Brazil,Rio de Janeiro,7/27/2018,7.684931506849315
E02251,Genesis Herrera,Manager,IT,Research & Development,Female,Latino,34,2015-10-03,126898.0,10.0,Brazil,Manaus,,7.657534246575342
E02150,Peyton Alvarado,Service Desk Analyst,IT,Manufacturing,Female,Latino,31,2015-10-24,73612.0,0.0,Brazil,Rio de Janeiro,,7.6
E02742,Everleigh Phillips,Analyst,Sales,Manufacturing,Female,Caucasian,62,2015-11-08,69057.0,0.0,United States,Chicago,,7.558904109589041
E02196,Everly Avila,Account Representative,Sales,Manufacturing,Female,Latino,41,2015-11-13,61403.0,0.0,United States,Miami,,7.545205479452055
E02022,Eli Dang,Manager,Accounting,Specialty Products,Male,Asian,45,2015-11-16,122875.0,12.0,United States,Chicago,,7.536986301369863
E02298,Ezekiel Kumar,Field Engineer,Engineering,Manufacturing,Male,Asian,33,2015-11-19,82906.0,0.0,China,Chengdu,10/11/2016,7.528767123287671
E02305,Ava Aguilar,Business Partner,Human Resources,Corporate,Female,Latino,35,2015-12-17,53285.0,0.0,United States,Columbus,,7.4520547945205475
E02685,Oliver Hunter,Service Desk Analyst,IT,Manufacturing,Male,Caucasian,38,2015-12-20,70588.0,0.0,United States,Miami,,7.443835616438356
E02178,Julian Harris,Operations Engineer,Engineering,Manufacturing,Male,Caucasian,61,2015-12-30,98565.0,0.0,United States,Phoenix,,7.416438356164384
E02543,Gabriel Rodriguez,IT Coordinator,IT,Research & Development,Male,Latino,36,2016-01-30,45184.0,0.0,Brazil,Sao Paulo,,7.331506849315068
E02322,Everleigh Bell,Sr. Account Representative,Sales,Specialty Products,Female,Caucasian,31,2016-02-07,84925.0,0.0,United States,Austin,,7.30958904109589
E02039,Silas Ross,Analyst,Marketing,Research & Development,Male,Caucasian,47,2016-02-10,48523.0,0.0,United States,Austin,,7.301369863013699
E02542,Samuel Thomas,Vice President,Accounting,Specialty Products,Male,Caucasian,43,2016-02-15,180385.0,33.0,United States,Columbus,,7.287671232876712
E02199,Caroline Do,Analyst,Marketing,Research & Development,Female,Asian,40,2016-03-06,56963.0,0.0,United States,Chicago,,7.232876712328767
E02404,Oliver Jones,Vice President,Accounting,Manufacturing,Male,Caucasian,56,2016-03-20,192374.0,30.0,United States,Chicago,,7.1945205479452055
E02616,Benjamin Ali,Business Partner,Human Resources,Corporate,Male,Asian,53,2016-04-12,58010.0,0.0,United States,Seattle,,7.131506849315069
E02164,Brooks Evans,Sr. Account Representative,Sales,Specialty Products,Male,Caucasian,45,2016-05-04,80989.0,0.0,United States,Columbus,,7.071232876712329
E02056,Bella Morales,Director,Sales,Specialty Products,Female,Latino,38,2016-05-10,194864.0,24.0,United States,Austin,,7.054794520547945
E02524,Maverick Alvarado,Solutions Architect,IT,Manufacturing,Male,Latino,34,2016-06-11,75511.0,0.0,Brazil,Manaus,,6.967123287671233
E02101,Leah Zheng,Director,Engineering,Corporate,Female,Asian,52,2016-06-18,182938.0,23.0,China,Chengdu,,6.947945205479452
E02110,Avery Gutierrez,Vice President,Marketing,Corporate,Female,Latino,56,2016-07-02,181028.0,38.0,United States,Phoenix,,6.909589041095891
E02435,William Juarez,Technical Architect,IT,Specialty Products,Male,Latino,65,2016-07-29,88533.0,0.0,Brazil,Rio de Janeiro,,6.835616438356165
E02089,Nevaeh Jiang,Manager,Marketing,Corporate,Female,Asian,45,2016-08-05,143318.0,12.0,China,Chengdu,,6.816438356164384
E02737,Jace Cho,Director,Engineering,Research & Development,Male,Asian,33,2016-08-06,161800.0,19.0,China,Chongqing,,6.813698630136987
E02624,Mia Brown,Analyst,Accounting,Corporate,Female,Caucasian,30,2016-08-10,60261.0,0.0,United States,Seattle,,6.802739726027397
E02512,Sarah Mehta,HRIS Analyst,Human Resources,Research & Development,Female,Asian,31,2016-08-23,62848.0,0.0,China,Chengdu,,6.767123287671233
E02539,Jordan Ford,Manager,Human Resources,Corporate,Male,Black,43,2016-09-19,108000.0,10.0,United States,Columbus,,6.693150684931507
E02502,Naomi Wright,System Administrator ,IT,Manufacturing,Female,Caucasian,36,2016-11-03,99249.0,0.0,United States,Miami,,6.5698630136986305
E02753,Gabriel Cheung,Analyst,Finance,Specialty Products,Male,Asian,64,2016-11-29,43785.0,0.0,China,Chongqing,6/26/2018,6.498630136986302
E02315,Kai Phillips,Test Engineer,Engineering,Research & Development,Male,Caucasian,48,2016-12-13,72315.0,0.0,United States,Austin,5/20/2017,6.46027397260274
E02346,Jayden Rogers,Manager,Sales,Research & Development,Male,Caucasian,41,2016-12-14,101411.0,8.0,United States,Seattle,,6.457534246575342
E02048,Luca Powell,IT Coordinator,IT,Specialty Products,Male,Caucasian,33,2016-12-18,54700.0,0.0,United States,Miami,,6.446575342465754
E02890,Elizabeth Estrada,IT Coordinator,IT,Corporate,Female,Latino,37,2016-12-20,59376.0,0.0,United States,Miami,,6.441095890410959
E02419,Caroline Ahmed,Manager,Marketing,Research & Development,Female,Asian,32,2016-12-23,155884.0,13.0,United States,Miami,,6.432876712328767
E02691,Christopher Song,Automation Engineer,Engineering,Manufacturing,Male,Asian,29,2017-01-03,118639.0,0.0,United States,Phoenix,,6.402739726027397
E02702,Jonathan Santos,Vice President,Sales,Specialty Products,Male,Latino,29,2017-01-06,204534.0,38.0,United States,Chicago,,6.394520547945206
E02647,Maya Watson,Manager,Human Resources,Specialty Products,Female,Caucasian,59,2017-01-07,108612.0,6.0,United States,Phoenix,,6.391780821917808
E02236,Jack Perez,Cloud Infrastructure Architect,IT,Research & Development,Male,Latino,30,2017-01-09,80389.0,0.0,Brazil,Manaus,9/10/2017,6.3863013698630136
E02314,Sophie Griffin,Account Representative,Sales,Research & Development,Female,Caucasian,56,2017-01-09,60517.0,0.0,United States,Columbus,,6.3863013698630136
E02242,Emilia Xu,Manager,Marketing,Corporate,Female,Asian,46,2017-01-24,103147.0,6.0,United States,Miami,,6.345205479452055
E02553,Ayla Cooper,Operations Engineer,Engineering,Corporate,Female,Caucasian,56,2017-02-15,101637.0,0.0,United States,Chicago,12/26/2019,6.284931506849315
E02432,Oliver Delgado,Test Engineer,Engineering,Research & Development,Male,Latino,45,2017-02-22,84309.0,0.0,Brazil,Manaus,,6.265753424657534
E02481,Caroline Wong,Analyst,Sales,Research & Development,Female,Asian,37,2017-03-08,40508.0,0.0,China,Beijing,,6.227397260273973
E02612,Dylan Guzman,Quality Engineer,Engineering,Research & Development,Male,Latino,42,2017-03-16,66226.0,0.0,Brazil,Sao Paulo,,6.205479452054795
E02474,William Roberts,Director,IT,Research & Development,Male,Caucasian,34,2017-04-12,174257.0,30.0,United States,Miami,,6.131506849315069
E02701,Miles Ross,IT Coordinator,IT,Specialty Products,Male,Black,31,2017-04-18,50022.0,0.0,United States,Miami,,6.115068493150685
E02374,Wesley Han,Test Engineer,Engineering,Research & Development,Male,Asian,62,2017-04-20,83955.0,0.0,United States,Phoenix,,6.109589041095891
E02901,Victoria Hu,Field Engineer,Engineering,Manufacturing,Female,Asian,37,2017-04-21,93348.0,0.0,China,Chongqing,,6.1068493150684935
E02254,Olivia Mendoza,Sr. Account Representative,Sales,Corporate,Female,Latino,43,2017-05-07,86533.0,0.0,United States,Columbus,,6.063013698630137
E02030,Peyton Wright,Manager,Marketing,Corporate,Female,Black,41,2017-05-13,153370.0,10.0,United States,Chicago,,6.046575342465753
E02638,Theodore Truong,HRIS Analyst,Human Resources,Corporate,Male,Asian,45,2017-05-23,66324.0,0.0,China,Beijing,9/10/2021,6.019178082191781
E02434,Luca Desai,Manager,Sales,Specialty Products,Male,Asian,45,2017-05-23,112076.0,6.0,China,Chengdu,,6.019178082191781
E02142,Natalia Richardson,Manager,Sales,Research & Development,Female,Caucasian,36,2017-06-02,150825.0,10.0,United States,Columbus,,5.991780821917808
E02320,Jackson Hu,Sr. Business Partner,Human Resources,Corporate,Male,Asian,53,2017-06-05,73601.0,0.0,China,Chengdu,,5.983561643835617
E02261,Ayla Garza,Manager,Marketing,Corporate,Female,Latino,39,2017-06-15,156224.0,14.0,Brazil,Manaus,,5.956164383561644
E02594,Vivian Watson,Development Engineer,Engineering,Specialty Products,Female,Caucasian,52,2017-07-07,79323.0,0.0,United States,Chicago,,5.895890410958904
E02476,Emilia Ortiz,Vice President,Marketing,Research & Development,Female,Latino,34,2017-07-16,208883.0,38.0,United States,Miami,,5.8712328767123285
E02465,Nova Park,Analyst,Sales,Corporate,Female,Asian,29,2017-07-23,48563.0,0.0,China,Shanghai,,5.852054794520548
E02209,Layla Nunez,Manager,Finance,Manufacturing,Female,Latino,63,2017-09-10,126064.0,5.0,United States,Miami,,5.717808219178083
E02122,Aaron Powell,Enterprise Architect,IT,Research & Development,Male,Black,30,2017-09-11,79975.0,0.0,United States,Chicago,,5.715068493150685
E02473,Violet Simmons,Analyst,Marketing,Research & Development,Female,Caucasian,33,2017-10-23,53948.0,0.0,United States,Phoenix,,5.6
E02020,Jordan Kumar,Service Desk Analyst,IT,Specialty Products,Male,Asian,29,2017-11-11,95729.0,0.0,United States,Seattle,,5.5479452054794525
E02014,Jose Wong,Director,IT,Manufacturing,Male,Asian,45,2017-11-15,150558.0,23.0,China,Chongqing,,5.536986301369863
E02526,Landon Rodriguez,Sr. Account Representative,Sales,Manufacturing,Male,Latino,39,2017-11-19,87155.0,0.0,United States,Chicago,,5.526027397260274
E02569,Nolan Han,Business Partner,Human Resources,Corporate,Male,Asian,29,2017-11-19,53090.0,0.0,United States,Miami,,5.526027397260274
E02286,Josephine Espinoza,Manager,Sales,Research & Development,Female,Latino,30,2017-11-26,124295.0,7.0,Brazil,Manaus,,5.506849315068493
E02034,Axel Ramirez,Manager,Human Resources,Specialty Products,Male,Latino,55,2017-12-04,103795.0,7.0,United States,Seattle,,5.484931506849315
E02102,Jade Pham,Analyst,Accounting,Manufacturing,Female,Asian,61,2017-12-12,53931.0,0.0,China,Shanghai,,5.463013698630137
E02421,Leo Simmons,Analyst,Accounting,Research & Development,Male,Black,38,2017-12-13,52200.0,0.0,United States,Phoenix,,5.46027397260274
E02304,Madison Xu,Network Engineer,IT,Research & Development,Female,Asian,39,2017-12-13,66463.0,0.0,China,Chongqing,,5.46027397260274
E02504,Victoria Vo,Field Engineer,Engineering,Corporate,Female,Asian,44,2017-12-18,82241.0,0.0,China,Shanghai,,5.446575342465754
E02554,Eliza Espinoza,Manager,Marketing,Specialty Products,Female,Latino,30,2017-12-28,103646.0,7.0,United States,Phoenix,,5.419178082191781
E02114,Elias Rojas,Account Representative,Sales,Manufacturing,Male,Latino,30,2018-01-07,58290.0,0.0,United States,Chicago,,5.391780821917808
E02334,James Han,Test Engineer,Engineering,Specialty Products,Male,Asian,32,2018-01-07,97496.0,0.0,United States,Miami,,5.391780821917808
E02571,Angel Patterson,Analyst,Marketing,Corporate,Male,Black,45,2018-01-07,98289.0,0.0,United States,Columbus,,5.391780821917808
E02035,Liliana Chang,Service Desk Analyst,IT,Corporate,Female,Asian,32,2018-01-11,97509.0,0.0,China,Shanghai,,5.380821917808219
E02363,Violet Santiago,Service Desk Analyst,IT,Research & Development,Female,Latino,32,2018-01-14,78414.0,0.0,United States,Seattle,,5.372602739726028
E02353,Jayden Dixon,Vice President,Finance,Manufacturing,Male,Caucasian,30,2018-01-14,197792.0,34.0,United States,Austin,,5.372602739726028
E02963,Hunter Molina,Analyst,Marketing,Specialty Products,Male,Latino,41,2018-02-20,109961.65939278937,0.0,United States,Austin,,5.271232876712329
E02633,Amelia Foster,Analyst,Sales,Research & Development,Female,Caucasian,32,2018-02-24,66294.0,0.0,United States,Columbus,,5.260273972602739
E02922,Nevaeh Diaz,Director,Marketing,Manufacturing,Female,Latino,44,2018-03-03,167660.0,29.0,Brazil,Sao Paulo,,5.241095890410959
E02501,Victoria Doan,Manager,Sales,Corporate,Female,Asian,42,2018-03-06,112593.0,5.0,United States,Seattle,,5.232876712328767
E02163,Sarah Johnson,Director,Engineering,Research & Development,Female,Caucasian,31,2018-03-06,150653.0,24.0,United States,Austin,9/1/2019,5.232876712328767
E02005,Harper Castillo,IT Systems Architect,IT,Corporate,Female,Latino,39,2018-04-07,98062.0,0.0,United States,Seattle,,5.145205479452055
E02080,Eli Richardson,Manager,Marketing,Specialty Products,Male,Black,31,2018-04-08,159121.0,14.0,United States,Phoenix,,5.142465753424657
E02684,Leonardo Jenkins,Service Desk Analyst,IT,Research & Development,Male,Caucasian,29,2018-04-09,98504.0,0.0,United States,Miami,7/12/2022,5.13972602739726
E02899,Dominic Martinez,Computer Systems Manager,IT,Corporate,Male,Latino,53,2018-04-17,90554.0,7.0,Brazil,Rio de Janeiro,,5.117808219178082
E02422,Asher Hong,Director,Finance,Research & Development,Male,Asian,53,2018-04-17,154141.0,26.0,China,Chongqing,,5.117808219178082
E02118,Abigail Simmons,Manager,IT,Specialty Products,Female,Caucasian,29,2018-04-24,126550.0,15.0,United States,Miami,,5.098630136986301
E02519,Quinn Owens,Field Engineer,Engineering,Manufacturing,Female,Caucasian,40,2018-05-09,74329.0,0.0,United States,Chicago,,5.057534246575343
E02469,Isaac Cruz,Vice President,Human Resources,Specialty Products,Male,Latino,33,2018-05-09,187917.0,35.0,United States,Chicago,,5.057534246575343
E02609,Willow Vang,Analyst,Accounting,Manufacturing,Female,Asian,31,2018-05-18,78732.0,0.0,China,Shanghai,3/11/2019,5.032876712328767
E02667,Jacob Cooper,Solutions Architect,IT,Research & Development,Male,Caucasian,64,2018-05-18,87521.0,0.0,United States,Seattle,6/10/2021,5.032876712328767
E02522,Anna Castro,Analyst,Finance,Specialty Products,Female,Latino,29,2018-05-21,65010.0,0.0,United States,Seattle,,5.024657534246575
E02736,Leilani Hu,Analyst,Finance,Research & Development,Female,Asian,57,2018-05-21,50260.0,0.0,China,Chengdu,,5.024657534246575
E02541,Jameson Vang,Computer Systems Manager,IT,Corporate,Male,Asian,41,2018-05-23,95669.0,10.0,China,Shanghai,6/9/2021,5.019178082191781
E02052,Leah Vega,Cloud Infrastructure Architect,IT,Corporate,Female,Latino,52,2018-06-07,72388.0,0.0,United States,Miami,,4.978082191780822
E02170,Charles Miller,Director,Marketing,Manufacturing,Male,Black,32,2018-06-07,156418.0,23.0,United States,Columbus,,4.978082191780822
E02146,Jack Ramos,Analyst,Finance,Manufacturing,Male,Latino,43,2018-06-17,96759.0,0.0,Brazil,Manaus,,4.950684931506849
E02725,Isaiah Ramos,Solutions Architect,IT,Manufacturing,Male,Latino,51,2018-06-21,87897.0,0.0,United States,Phoenix,,4.93972602739726
E02720,Joseph Kim,Analyst,Accounting,Research & Development,Male,Asian,28,2018-06-23,53210.0,0.0,United States,Seattle,,4.934246575342466
E02627,Sophia Griffin,Vice President,Marketing,Specialty Products,Female,Caucasian,50,2018-06-29,181570.0,35.0,United States,Miami,10/21/2021,4.917808219178082
E02648,Jack Adams,System Administrator ,IT,Corporate,Male,Black,50,2018-07-18,80350.0,0.0,United States,Miami,,4.865753424657535
E02897,Levi White,Manager,Human Resources,Manufacturing,Male,Black,45,2018-07-19,127363.0,9.0,United States,Columbus,,4.863013698630137
E02015,Lucas Richardson,Manager,Marketing,Corporate,Male,Caucasian,36,2018-07-22,118912.0,8.0,United States,Miami,,4.854794520547945
E02540,Mateo Chung,Network Architect,IT,Corporate,Male,Asian,52,2018-07-27,81438.0,0.0,China,Beijing,,4.841095890410959
E02128,Luke Ramos,Account Representative,Sales,Corporate,Male,Latino,30,2018-07-28,72463.0,0.0,Brazil,Manaus,,4.838356164383562
E02172,Skylar Parker,Technical Architect,IT,Corporate,Female,Caucasian,31,2018-08-05,96195.0,0.0,United States,Phoenix,,4.816438356164384
E02317,Nevaeh Clark,Manager,Marketing,Specialty Products,Female,Black,32,2018-08-16,139552.0,15.0,United States,Miami,,4.786301369863014
E02104,Asher Chan,Sr. Business Partner,Human Resources,Corporate,Male,Asian,40,2018-08-18,73041.0,0.0,China,Shanghai,,4.780821917808219
E02440,Jaxson Shah,Analyst,Accounting,Corporate,Male,Asian,29,2018-08-25,44520.0,0.0,United States,Chicago,,4.761643835616439
E02718,Nova Doan,IT Systems Architect,IT,Manufacturing,Female,Asian,36,2018-08-28,98733.0,0.0,China,Beijing,,4.7534246575342465
E02734,Isaac Santos,Development Engineer,Engineering,Manufacturing,Male,Latino,43,2018-09-13,91537.0,0.0,United States,Chicago,,4.7095890410958905
E02774,Julian Joseph,Enterprise Architect,IT,Manufacturing,Male,Caucasian,52,2018-09-20,60784.0,0.0,United States,Austin,,4.69041095890411
E02740,Mia Huang,Manager,IT,Corporate,Female,Asian,33,2018-09-21,124404.0,12.0,China,Chongqing,,4.6876712328767125
E02273,Iris Vo,Manager,Human Resources,Specialty Products,Female,Asian,39,2018-09-27,128497.0,7.0,China,Chengdu,,4.671232876712328
E02605,Lydia Marquez,Manager,Human Resources,Corporate,Female,Latino,29,2018-09-28,130790.0,10.0,Brazil,Rio de Janeiro,,4.668493150684932
E02420,Alice Sharma,Account Representative,Sales,Research & Development,Female,Asian,51,2018-10-05,50975.0,0.0,China,Chengdu,,4.64931506849315
E02730,Jace Hsu,Systems Analyst,IT,Manufacturing,Male,Asian,31,2018-10-06,46098.0,0.0,China,Shanghai,,4.646575342465753
E02916,Isabella Mejia,Vice President,Accounting,Corporate,Female,Latino,56,2018-10-07,231699.0,32.0,Brazil,Manaus,,4.6438356164383565
E02495,Ethan Vargas,Director,IT,Research & Development,Male,Latino,38,2018-10-09,168410.0,30.0,United States,Chicago,,4.638356164383562
E02495,Ethan Vargas,Director,IT,Research & Development,Male,Latino,38,2018-10-09,109961.65939278937,30.0,United States,Chicago,,4.638356164383562
E02747,Gabriel Xu,Analyst,Accounting,Research & Development,Male,Asian,30,2018-10-13,52292.0,0.0,China,Chengdu,,4.627397260273972
E02024,Serenity Cao,Account Representative,Sales,Manufacturing,Female,Asian,31,2018-10-21,66721.0,0.0,China,Shanghai,,4.605479452054794
E02527,Grace Harris,Enterprise Architect,IT,Research & Development,Female,Caucasian,34,2018-10-28,75518.0,0.0,United States,Seattle,,4.586301369863014
E02247,Noah Ma,Vice President,Accounting,Manufacturing,Male,Asian,28,2018-11-06,201013.0,31.0,United States,Phoenix,,4.561643835616438
E02678,Natalia Hall,Analyst,Accounting,Research & Development,Female,Caucasian,37,2018-11-08,72005.0,0.0,United States,Austin,7/27/2021,4.556164383561644
E02692,Charles Luu,Enterprise Architect,IT,Corporate,Male,Asian,34,2018-11-10,71808.0,0.0,China,Chengdu,,4.550684931506849
E02552,Kai Duong,IT Coordinator,IT,Research & Development,Male,Asian,41,2018-11-16,57166.0,0.0,China,Shanghai,,4.534246575342466
E02436,Ryan Alvarez,HRIS Analyst,Human Resources,Research & Development,Male,Latino,62,2018-11-29,72025.0,0.0,Brazil,Manaus,,4.498630136986302
